기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
2018,3,A,골목상권,2110746,금천금빛공원(은행나무사거리서측),2922,1316,1606,5,341,496,712,796,572,4,111,230,341,310,320,1,230,266,371,486,252
2018,3,A,골목상권,2110745,독산동정훈단지,1567,581,986,1,159,240,445,442,280,0,36,80,139,167,159,1,123,160,306,275,121
2018,3,A,골목상권,2110744,독산동성당,2398,972,1426,2,233,364,634,714,451,1,68,135,223,285,260,1,165,229,411,429,191
2018,3,A,골목상권,2110743,시흥초등학교(시흥1동우체국),3994,1275,2719,4,475,589,803,988,1135,2,115,229,303,280,346,2,360,360,500,708,789
2018,3,A,골목상권,2110742,KT금천빌딩(금천구시설관리공단),6423,4090,2333,9,483,1117,1871,1909,1034,3,284,710,1148,1212,733,6,199,407,723,697,301
2018,3,A,골목상권,2110741,독산2동주민센터,2897,1572,1325,2,276,546,821,808,444,1,130,314,426,415,286,1,146,232,395,393,158
2018,3,A,골목상권,2110740,금천해태공원,5984,2497,3487,22,1197,1477,1190,1001,1097,10,520,748,460,348,411,12,677,729,730,653,686
2018,3,A,골목상권,2110739,시흥3동 우편취급국,7000,4308,2692,5,539,1193,2171,2076,1016,1,292,783,1271,1203,758,4,247,410,900,873,258
2018,3,A,골목상권,2110738,문성초등학교,4104,2187,1917,15,521,822,995,1089,662,5,200,423,526,586,447,10,321,399,469,503,215
2018,3,A,골목상권,2110737,금천세무서,3466,1977,1489,6,351,678,891,942,598,4,135,373,521,530,414,2,216,305,370,412,184
2018,3,A,골목상권,2110736,독산119안전센터,5938,3515,2423,25,645,1092,1501,1616,1059,13,316,669,871,905,741,12,329,423,630,711,318
2018,3,A,골목상권,2110735,말미고개,4809,2893,1916,19,538,935,1296,1256,765,14,306,599,755,689,530,5,232,336,541,567,235
2018,3,A,골목상권,2110734,금천파출소,3854,1736,2118,17,1027,1203,724,534,349,8,428,629,298,190,183,9,599,574,426,344,166
2018,3,A,골목상권,2110733,금천어울림복지센터,4911,2200,2711,12,487,1022,1093,1154,1143,4,179,418,495,614,490,8,308,604,598,540,653
2018,3,A,골목상권,2110732,가산초등학교(세일중학교),6468,3932,2536,12,850,1415,1559,1642,990,9,450,903,942,937,691,3,400,512,617,705,299
2018,3,A,골목상권,2110731,금천구청역 1번 출입구,7660,3385,4275,27,1320,1984,1532,1476,1321,10,541,918,642,705,569,17,779,1066,890,771,752
2018,3,A,골목상권,2110730,서울축산농협 독산역지점(독산파출소),10102,6345,3757,28,1234,2485,2755,2410,1190,20,672,1674,1726,1421,832,8,562,811,1029,989,358
2018,3,A,골목상권,2110729,가산동우체국,12427,7514,4913,28,2240,3579,3155,2112,1313,15,1100,2293,2031,1206,869,13,1140,1286,1124,906,444
2018,3,A,골목상권,2110728,두산초등학교,27364,17894,9470,134,4242,7725,7337,5006,2920,83,2180,5218,5054,3202,2157,51,2062,2507,2283,1804,763
2018,3,A,골목상권,2110727,독산역 1번 출입구,22371,14361,8010,111,3555,6356,6026,3956,2367,67,1807,4262,4066,2460,1699,44,1748,2094,1960,1496,668
2018,3,A,골목상권,2110726,금천철쭉어린이공원(금하마을),579,222,357,1,39,74,122,124,219,0,17,38,50,50,67,1,22,36,72,74,152
2018,3,A,골목상권,2110725,가산동주민센터,31525,19424,12101,100,6250,10426,8092,4633,2024,46,3194,6823,5291,2632,1438,54,3056,3603,2801,2001,586
2018,3,A,골목상권,2110724,금천구립가산도서관,26827,17503,9324,109,4658,8389,7143,4520,2008,56,2605,5704,4852,2827,1459,53,2053,2685,2291,1693,549
2018,3,A,골목상권,2110723,가산디지털단지역 1번 출입구,53322,33935,19387,187,10923,17566,13833,7595,3218,110,5307,11639,9681,4843,2355,77,5616,5927,4152,2752,863
2018,3,A,골목상권,2110722,G타워,45818,28286,17532,150,9669,16877,11105,5070,2947,84,4336,11180,7482,3046,2158,66,5333,5697,3623,2024,789
2018,3,A,골목상권,2110721,가리봉파출소,26363,16702,9661,83,5085,8481,6546,3885,2283,47,2483,5815,4564,2233,1560,36,2602,2666,1982,1652,723
2018,3,A,골목상권,2110720,대림역 2번,3589,1946,1643,2,369,669,970,990,589,1,117,277,487,632,432,1,252,392,483,358,157
2018,3,A,골목상권,2110719,영서중학교,26617,15429,11188,142,5094,7801,6313,4549,2718,79,2328,4954,4212,2298,1558,63,2766,2847,2101,2251,1160
2018,3,A,골목상권,2110718,한국SGI본부,16804,10193,6611,29,2573,4837,3830,3259,2276,14,1356,2912,2605,1917,1389,15,1217,1925,1225,1342,887
2018,3,A,골목상권,2110717,남구로역 2번,52270,31724,20546,245,10111,15924,12729,8349,4912,149,4748,10604,8656,4460,3107,96,5363,5320,4073,3889,1805
2018,3,A,골목상권,2110716,구로나눔길,8571,4014,4557,6,1483,2486,1934,1833,829,1,386,1108,962,1071,486,5,1097,1378,972,762,343
2018,3,A,골목상권,2110715,구로구민회관,13807,8801,5006,15,1788,3642,3337,3066,1959,7,1081,2549,2204,1795,1165,8,707,1093,1133,1271,794
2018,3,A,골목상권,2110714,구로4동주민센터,10095,4741,5354,6,1631,2660,2313,2347,1138,1,400,1108,1097,1395,740,5,1231,1552,1216,952,398
2018,3,A,골목상권,2110713,구로보건소,8419,4749,3670,32,1131,1945,2180,1948,1183,17,461,1140,1303,1086,742,15,670,805,877,862,441
2018,3,A,골목상권,2110712,남구로역 5번,1941,782,1159,1,232,365,507,484,352,1,64,156,203,174,184,0,168,209,304,310,168
2018,3,A,골목상권,2110711,구로초등학교,9944,4754,5190,25,1772,2791,2202,2087,1067,15,534,1290,1097,1199,619,10,1238,1501,1105,888,448
2018,3,A,골목상권,2110710,남구로역 3번,44462,27326,17136,133,9325,14612,11073,6255,3064,74,4285,9306,7574,3895,2192,59,5040,5306,3499,2360,872
2018,3,A,골목상권,2110709,구로119안전센터,3795,1198,2597,1,956,1129,715,655,339,0,170,367,254,235,172,1,786,762,461,420,167
2018,3,A,골목상권,2110708,화원어린이공원,2620,1472,1148,20,397,532,648,575,448,16,193,307,355,326,275,4,204,225,293,249,173
2018,3,A,골목상권,2110707,구로창업지원센터,6746,4425,2321,15,622,1355,1735,1817,1202,11,342,842,1095,1215,920,4,280,513,640,602,282
2018,3,A,골목상권,2110706,그라운드 고척,4458,2661,1797,3,485,854,1048,1073,995,1,193,481,624,637,725,2,292,373,424,436,270
2018,3,A,골목상권,2110705,고산초등학교,4454,2675,1779,2,505,858,1080,1137,872,0,223,485,635,669,663,2,282,373,445,468,209
2018,3,A,골목상권,2110704,고척중학교,4242,2449,1793,3,491,811,1015,1059,863,1,210,446,567,576,649,2,281,365,448,483,214
2018,3,A,골목상권,2110703,개봉역,4737,2650,2087,3,502,920,1315,1269,728,2,227,515,696,726,484,1,275,405,619,543,244
2018,3,A,골목상권,2110702,개봉초등학교,4817,2453,2364,0,156,309,492,705,3155,0,47,122,198,286,1800,0,109,187,294,419,1355
2018,3,A,골목상권,2110701,고척동성당,2336,1259,1077,3,214,370,550,572,627,1,77,204,274,311,392,2,137,166,276,261,235
2018,3,A,골목상권,2110700,고척초등학교,4059,2211,1848,3,369,687,1052,1060,888,1,153,386,553,579,539,2,216,301,499,481,349
2018,3,A,골목상권,2110699,덕의초등학교,1464,710,754,0,147,254,393,392,278,0,59,130,157,191,173,0,88,124,236,201,105
2018,3,A,골목상권,2110698,개웅초등학교(개웅중학교),5024,2530,2494,1,180,335,510,794,3204,1,49,132,191,325,1832,0,131,203,319,469,1372
2018,3,A,골목상권,2110697,개봉3동주민센터,4473,2467,2006,1,113,282,394,592,3091,1,43,165,189,277,1792,0,70,117,205,315,1299
2018,3,A,골목상권,2110696,오류동역 1번,1855,864,991,1,245,321,487,457,344,1,68,125,210,228,232,0,177,196,277,229,112
2018,3,A,골목상권,2110695,개봉1동주민센터,2113,931,1182,1,186,334,611,583,398,1,57,161,261,245,206,0,129,173,350,338,192
2018,3,A,골목상권,2110694,세곡초등학교,1574,660,914,1,146,301,443,499,184,1,48,129,156,225,101,0,98,172,287,274,83
2018,3,A,골목상권,2110693,오류동역 4번,1903,975,928,9,200,280,436,522,456,5,83,164,184,214,325,4,117,116,252,308,131
2018,3,A,골목상권,2110692,큰굴다리,1495,702,793,2,184,288,370,388,263,1,62,158,164,169,148,1,122,130,206,219,115
2018,3,A,골목상권,2110691,개봉중학교,1442,526,916,1,180,259,354,425,223,1,46,112,119,148,100,0,134,147,235,277,123
2018,3,A,골목상권,2110690,오류2동버들시장,5075,2470,2605,17,523,941,1219,1367,1008,7,168,437,544,607,707,10,355,504,675,760,301
2018,3,A,골목상권,2110689,오류동역 3번,3307,1514,1793,14,380,571,784,886,672,5,125,304,327,331,422,9,255,267,457,555,250
2018,3,A,골목상권,2110688,오류지구대,2377,1344,1033,7,261,439,576,610,484,1,83,224,327,341,368,6,178,215,249,269,116
2018,3,A,골목상권,2110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",1566,807,759,3,149,361,409,414,230,2,54,168,206,206,171,1,95,193,203,208,59
2018,3,A,골목상권,2110686,수궁동주민센터,2820,1691,1129,2,263,534,722,759,540,0,97,289,453,451,401,2,166,245,269,308,139
2018,3,A,골목상권,2110685,금강수목원아파트,1465,981,484,0,121,225,355,442,322,0,50,135,225,296,275,0,71,90,130,146,47
2018,3,A,골목상권,2110684,서울공연예술고등학교,1352,667,685,1,110,300,376,403,162,0,32,152,208,193,82,1,78,148,168,210,80
2018,3,A,골목상권,2110683,오류고등학교,1243,632,611,1,102,288,359,352,141,0,31,146,199,176,80,1,71,142,160,176,61
2018,3,A,골목상권,2110682,온수역 8번,1848,1127,721,0,166,384,443,527,328,0,64,189,246,337,291,0,102,195,197,190,37
2018,3,A,골목상권,2110681,온수역 1번,2206,1479,727,0,234,443,486,642,401,0,117,264,299,458,341,0,117,179,187,184,60
2018,3,A,골목상권,2110680,온수역 5번(온수산업단지),2156,1594,562,8,225,441,452,596,434,8,136,300,308,448,394,0,89,141,144,148,40
2018,3,A,골목상권,2110679,염창역 2번,5010,3354,1656,8,582,1322,1416,1044,638,6,296,873,1008,697,474,2,286,449,408,347,164
2018,3,A,골목상권,2110678,염창무학아파트,3134,2136,998,8,373,809,754,665,525,6,207,566,523,436,398,2,166,243,231,229,127
2018,3,A,골목상권,2110677,등촌역 1번,9467,5536,3931,35,1664,2701,2396,1618,1053,18,609,1566,1534,1052,757,17,1055,1135,862,566,296
2018,3,A,골목상권,2110676,등촌역 7번,4257,2304,1953,18,611,1039,1082,947,560,13,218,570,604,516,383,5,393,469,478,431,177
2018,3,A,골목상권,2110675,화곡4동주민센터,2589,1104,1485,4,253,539,702,710,381,0,81,240,273,299,211,4,172,299,429,411,170
2018,3,A,골목상권,2110674,강서구청가양동별관,6139,3878,2261,40,1189,1702,1649,1084,475,23,655,1108,1085,684,323,17,534,594,564,400,152
2018,3,A,골목상권,2110673,뜸부기어린이공원,4235,1962,2273,9,528,914,1053,1043,688,0,190,434,519,431,388,9,338,480,534,612,300
2018,3,A,골목상권,2110672,백석중학교,1614,699,915,8,176,343,455,435,197,7,50,138,206,181,117,1,126,205,249,254,80
2018,3,A,골목상권,2110671,등촌1동주민센터,40482,18128,22354,233,5648,10091,11980,10307,2223,125,2765,6214,5152,2472,1400,108,2883,3877,6828,7835,823
2018,3,A,골목상권,2110670,신곡초등학교,1444,568,876,0,149,296,423,414,162,0,34,118,146,164,106,0,115,178,277,250,56
2018,3,A,골목상권,2110669,화곡보람2차아파트,4594,2700,1894,6,995,1237,1084,785,487,2,314,770,791,485,338,4,681,467,293,300,149
2018,3,A,골목상권,2110668,화곡2동주민센터,3318,1265,2053,4,404,655,832,882,541,0,124,298,333,272,238,4,280,357,499,610,303
2018,3,A,골목상권,2110667,가양역 10번,23239,7783,15456,135,2189,5042,7578,7443,852,69,1330,3159,2177,503,545,66,859,1883,5401,6940,307
2018,3,A,골목상권,2110666,KC대학교,4936,2983,1953,1,471,1204,1214,1351,695,0,207,639,707,921,509,1,264,565,507,430,186
2018,3,A,골목상권,2110665,곰달래도서관,4614,2273,2341,7,575,1010,1113,1172,737,1,245,543,562,521,401,6,330,467,551,651,336
2018,3,A,골목상권,2110664,강서구청옆,6896,3894,3002,11,756,1695,1805,1783,846,4,312,892,1044,1110,532,7,444,803,761,673,314
2018,3,A,골목상권,2110663,우장산롯데캐슬아파트앞,13773,7819,5954,22,1795,2848,3049,3927,2132,13,1004,1743,1900,2018,1141,9,791,1105,1149,1909,991
2018,3,A,골목상권,2110662,까치산역 1번,2995,1037,1958,5,357,570,739,777,547,0,105,229,279,197,227,5,252,341,460,580,320
2018,3,A,골목상권,2110661,강서새말어린이공원,5837,3328,2509,9,658,1479,1530,1506,655,5,272,782,875,977,417,4,386,697,655,529,238
2018,3,A,골목상권,2110660,등촌3동주민센터,34323,13550,20773,169,3644,7210,9924,10653,2723,89,2181,4536,3640,1864,1240,80,1463,2674,6284,8789,1483
2018,3,A,골목상권,2110659,화곡역 4번,3585,1317,2268,11,496,824,908,807,539,4,117,322,343,275,256,7,379,502,565,532,283
2018,3,A,골목상권,2110658,화곡초등학교,2952,1557,1395,5,256,522,728,760,681,4,83,254,382,402,432,1,173,268,346,358,249
2018,3,A,골목상권,2110657,양천향교역 5번,21884,13135,8749,67,3353,6173,6471,4022,1798,32,1368,3760,4563,2214,1198,35,1985,2413,1908,1808,600
2018,3,A,골목상권,2110656,까치산역 3번,4232,2163,2069,10,433,780,964,1234,811,5,181,414,537,593,433,5,252,366,427,641,378
2018,3,A,골목상권,2110655,발산역 5번,7969,3956,4013,47,1228,1688,1757,1687,1562,21,505,955,1011,730,734,26,723,733,746,957,828
2018,3,A,골목상권,2110654,까치산역 4번,3992,1794,2198,12,442,735,987,1096,720,7,156,341,470,452,368,5,286,394,517,644,352
2018,3,A,골목상권,2110653,화곡역 2번,3790,1519,2271,11,590,804,907,834,644,4,138,338,376,331,332,7,452,466,531,503,312
2018,3,A,골목상권,2110652,양천향교역 2번,6934,3744,3190,23,741,1440,1600,2059,1071,16,343,805,959,926,695,7,398,635,641,1133,376
2018,3,A,골목상권,2110651,화원중학교,2773,1336,1437,8,275,555,748,724,463,5,105,269,357,328,272,3,170,286,391,396,191
2018,3,A,골목상권,2110650,우장산힐스테이트,2261,1092,1169,20,305,360,546,582,448,11,120,176,262,254,269,9,185,184,284,328,179
2018,3,A,골목상권,2110649,우장산역 1번,3270,1319,1951,7,411,655,822,852,523,3,97,253,312,334,320,4,314,402,510,518,203
2018,3,A,골목상권,2110648,양천향교역 7번,20135,13237,6898,51,2961,5799,6336,3530,1458,28,1293,3780,4958,2175,1003,23,1668,2019,1378,1355,455
2018,3,A,골목상권,2110647,화곡역 5번,5288,2406,2882,15,634,1076,1410,1395,758,6,169,530,704,554,443,9,465,546,706,841,315
2018,3,A,골목상권,2110646,푸른들청소년도서관,5100,2091,3009,14,701,969,1247,1422,747,1,188,439,558,505,400,13,513,530,689,917,347
2018,3,A,골목상권,2110645,우장산역 4번,3995,1480,2515,10,509,869,1014,1074,519,3,125,310,350,418,274,7,384,559,664,656,245
2018,3,A,골목상권,2110644,신광명마을,3402,2313,1089,10,193,593,904,1011,691,5,108,389,572,684,555,5,85,204,332,327,136
2018,3,A,골목상권,2110643,강서구다솔마을,4113,2526,1587,5,458,984,1256,919,491,1,197,624,800,569,335,4,261,360,456,350,156
2018,3,A,골목상권,2110642,정곡초등학교,929,638,291,1,55,120,223,299,231,0,25,51,137,223,202,1,30,69,86,76,29
2018,3,A,골목상권,2110641,공항고등학교,2082,886,1196,4,164,351,485,534,544,3,63,170,222,229,199,1,101,181,263,305,345
2018,3,A,골목상권,2110640,방화역 1번,2775,1576,1199,3,205,504,693,814,556,0,56,176,368,568,408,3,149,328,325,246,148
2018,3,A,골목상권,2110639,신방화역 8번,3023,1489,1534,10,416,770,784,653,390,2,125,379,415,333,235,8,291,391,369,320,155
2018,3,A,골목상권,2110638,신방화역 2번,5348,2565,2783,9,676,1251,1345,1209,858,2,238,654,697,524,450,7,438,597,648,685,408
2018,3,A,골목상권,2110637,송정역 2번,2717,1725,992,5,282,498,673,703,556,0,127,272,411,469,446,5,155,226,262,234,110
2018,3,A,골목상권,2110636,방화역 2번,3488,1631,1857,3,347,713,894,885,646,0,138,348,449,372,324,3,209,365,445,513,322
2018,3,A,골목상권,2110635,공항시장역 3번,2683,1408,1275,6,387,602,700,588,400,0,133,284,385,328,278,6,254,318,315,260,122
2018,3,A,골목상권,2110634,송정역 3번,4197,2599,1598,10,438,847,1138,1050,714,1,184,487,711,680,536,9,254,360,427,370,178
2018,3,A,골목상권,2110633,개화산역 1번,2893,1459,1434,4,326,644,738,697,484,0,144,379,419,277,240,4,182,265,319,420,244
2018,3,A,골목상권,2110632,방화역 3번,6722,4610,2112,4,650,1626,1761,1925,756,0,405,1188,1223,1343,451,4,245,438,538,582,305
2018,3,A,골목상권,2110631,방화초등학교,3065,1771,1294,3,322,615,745,680,700,0,113,353,425,377,503,3,209,262,320,303,197
2018,3,A,골목상권,2110630,공항시장역 1번,40247,23187,17060,22,7152,12983,11202,7291,1597,8,2059,5934,7381,6424,1381,14,5093,7049,3821,867,216
2018,3,A,골목상권,2110629,송정역 4번,38967,22427,16540,24,7023,12761,10920,6966,1273,9,2026,5854,7233,6200,1105,15,4997,6907,3687,766,168
2018,3,A,골목상권,2110628,신목동역,2991,1966,1025,7,417,980,796,444,347,5,211,675,533,294,248,2,206,305,263,150,99
2018,3,A,골목상권,2110627,신정롯데캐슬아파트,3277,1435,1842,9,381,671,888,849,479,5,114,273,380,382,281,4,267,398,508,467,198
2018,3,A,골목상권,2110626,양화초등학교,4625,2929,1696,7,541,1295,1381,918,483,5,255,831,946,578,314,2,286,464,435,340,169
2018,3,A,골목상권,2110625,신정2동주민센터,6737,3543,3194,24,858,1617,1696,1807,735,20,405,786,826,1050,456,4,453,831,870,757,279
2018,3,A,골목상권,2110624,목동문화체육센터,680,299,381,1,42,126,211,186,114,1,18,52,75,85,68,0,24,74,136,101,46
2018,3,A,골목상권,2110623,갈산공원,920,489,431,5,112,209,228,221,145,2,50,113,104,114,106,3,62,96,124,107,39
2018,3,A,골목상권,2110622,달마을공원,3439,1900,1539,3,362,791,1041,832,410,0,120,395,663,469,253,3,242,396,378,363,157
2018,3,A,골목상권,2110621,목동역 5번,5358,2525,2833,23,987,1487,1240,916,705,12,289,683,666,468,407,11,698,804,574,448,298
2018,3,A,골목상권,2110620,목동보건지소,2493,1018,1475,2,228,535,674,694,360,2,88,219,239,259,211,0,140,316,435,435,149
2018,3,A,골목상권,2110619,목4동주민센터,2047,903,1144,6,263,433,475,459,411,1,78,173,204,194,253,5,185,260,271,265,158
2018,3,A,골목상권,2110618,강서고등학교,2918,1407,1511,5,284,569,715,753,592,1,118,274,315,339,360,4,166,295,400,414,232
2018,3,A,골목상권,2110617,등촌역 4번,3125,1502,1623,12,461,764,795,711,382,7,151,375,419,319,231,5,310,389,376,392,151
2018,3,A,골목상권,2110616,양목초등학교,4062,1964,2098,13,427,833,999,968,822,5,144,386,518,428,483,8,283,447,481,540,339
2018,3,A,골목상권,2110615,신서초등학교,4126,2113,2013,11,402,821,1020,969,903,4,135,394,523,478,579,7,267,427,497,491,324
2018,3,A,골목상권,2110614,목동로데오거리,4833,2232,2601,13,682,989,1121,1051,977,4,213,457,554,414,590,9,469,532,567,637,387
2018,3,A,골목상권,2110613,신정네거리역 4번,1922,842,1080,6,271,352,439,467,387,2,105,177,195,190,173,4,166,175,244,277,214
2018,3,A,골목상권,2110612,신정역 5번,5390,2529,2861,18,551,981,1226,1357,1257,10,204,487,572,563,693,8,347,494,654,794,564
2018,3,A,골목상권,2110611,신정역 1번,4872,2566,2306,11,505,919,1077,1244,1116,6,233,534,582,551,660,5,272,385,495,693,456
2018,3,A,골목상권,2110610,계남근린공원,1811,779,1032,3,166,345,499,503,295,0,72,179,210,164,154,3,94,166,289,339,141
2018,3,A,골목상권,2110609,신정네거리역 2번,1972,820,1152,4,219,350,525,521,353,1,64,138,214,222,181,3,155,212,311,299,172
2018,3,A,골목상권,2110608,신월2동주민센터,3448,1630,1818,1,308,625,830,1052,632,0,133,311,371,454,361,1,175,314,459,598,271
2018,3,A,골목상권,2110607,금빛새마을금고본점,1526,678,848,3,169,261,404,395,294,3,58,112,156,171,178,0,111,149,248,224,116
2018,3,A,골목상권,2110606,신한은행 신월동지점,3876,2281,1595,6,266,494,863,1197,1050,5,105,268,386,715,802,1,161,226,477,482,248
